last_price,total_area,bedrooms,ceiling_height,floors_total,living_area,floor,bike_parking,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest
128000,64.1,2,2.6,10,35.7,7,0,0,0,14.2,0,32605,13704
91000,58,3,2.5,9,38,1,0,0,0,7,2,49725,15726
300000,63.3,1,3.32,4,29.2,3,0,0,0,16.6,0,24603,2254
259940,97,3,2.8,19,48.5,11,0,0,0,15.5,5,44259,12886
99000,52,2,2.67,12,31.1,11,0,0,0,7.5,1,35534,13342
120000,34.1,1,2.5,5,20,3,0,0,0,12,0,21525,5917
81000,44.3,2,2.5,5,28.5,5,0,0,0,5.3,0,12623,10765
102000,52,2,2.65,12,30,3,0,0,0,8.5,1,35242,11273
318000,131,4,3,7,84,4,0,0,0,12,3,51690,14764
230000,100.3,2,3,8,74,8,0,0,0,17,0,38393,11956
79000,33.2,1,2.5,12,18.1,4,0,0,0,6.3,2,47888,16830
73000,45,2,2.5,5,29,2,0,0,0,5.5,1,11209,11618
198000,85,3,2.75,8,50.5,2,0,0,0,13,2,39945,15228
360000,110,3,2.97,14,49.6,8,0,0,0,42.8,1,42312,14015
85000,51,2,2.6,9,30.5,9,0,0,0,7,0,13413,16005
442000,90.5,3,3.2,6,61,4,0,0,0,12.9,0,22940,2012
200112.98,82.9,2,3,5,33.9,1,0,0,0,16,0,17720,16722
72000,39,1,2.65,14,20,14,0,0,0,11,1,17202,15998
110000,57.1,3,2.6,9,39,8,0,0,0,7,0,19816,11347
182000,98,3,3,9,48,1,0,0,0,15,0,42351,14855
94800,49.8,2,2.6,9,30.4,3,0,0,0,9.2,0,12407,14998
73000,36.7,1,2.65,9,15.8,2,0,0,0,8.4,0,15963,16970
102200,59,3,2.6,5,39,3,0,0,0,7,0,10362,13737
115000,50.5,2,2.9,5,31.6,5,0,0,0,7.5,0,24591,4843
130000,48.2,2,2.5,9,29,6,0,0,0,8,0,15168,8049
87000,40,1,2.6,18,21,9,0,0,0,9,0,32946,13956
76000,40,1,2.75,12,20,10,0,0,0,8.5,1,33786,12530
165980,94,4,3,5,57,4,0,0,0,10,0,19621,3723
92000,46.2,2,2.65,16,30,2,0,0,0,8,0,17665,16668
156000,72,3,3.8,4,49.2,4,0,0,0,8.87,0,19945,1921
960000,203.3,7,3.3,6,104.2,3,0,0,0,53.1,0,25293,3868
77800,37,1,2.5,25,28,6,0,0,0,9,0,25408,16166
93000,40,1,2.5,16,30,10,0,0,0,10,0,26862,13412
89000,60,3,2.5,9,43,3,0,0,0,6.5,0,15782,15686
97000,55.4,2,2.5,9,32.1,2,0,0,0,7.9,2,50186,15922
126000,79.8,3,2.65,10,47.3,1,0,0,0,14.9,1,38817,12723
69000,30.8,1,2.5,5,17,5,0,0,0,5.6,1,50876,12804
139980,72,2,3,4,38,2,0,0,0,13,0,17827,7125
68000,30.9,1,2.7,9,15.5,3,0,0,0,8.1,0,40642,11574
269980,115.3,4,2.85,6,76.4,5,0,0,0,19.8,0,19420,2767
95800,55.67,2,2.65,12,32.4,8,0,0,0,10,0,32394,12456
120000,72.2,3,2.5,9,46,1,0,0,0,7.9,0,32595,11670
76000,49,4,2.6,5,37.1,4,0,0,0,5.2,0,21538,14756
64000,29.14,1,2.55,9,15,6,0,0,0,6.61,0,26953,12051
106000,47,2,3,5,29,3,0,0,0,8.5,0,40733,9426
88000,33,1,2.5,16,14.6,16,0,0,0,9,0,46110,14726
98000,42.5,2,2.5,5,27.1,3,0,0,0,21.9,1,39993,9252
380000,123.2,3,3.8,5,65.3,4,0,0,0,36.2,1,20319,1424
159800,49,2,2.5,7,31.2,3,0,0,0,7.8,1,26911,5614
144000,59,2,2.53,14,29.5,1,0,0,0,12.6,0,28976,11150
95500,47.9,2,2.7,9,24,8,0,0,0,10.2,0,15390,14186
590000,188.8,7,2.7,2,119.3,1,0,0,0,10.2,0,20965,814
118000,63,3,2.6,9,32,5,0,0,0,9.5,2,14241,13038
81000,51,2,2.5,5,31,2,0,0,0,9,0,18565,21990
63800,45.3,2,2.56,5,31.2,1,0,0,0,6.1,0,20243,14385
57000,33.2,1,2.7,18,14,12,0,0,0,10,0,51480,17018
126000,57.2,2,2.55,18,31.7,18,0,0,0,13.5,0,15396,12984
72000,44.5,2,2.6,5,30,2,0,0,0,6,1,41210,11393
73000,32.5,1,2.5,9,16.5,3,0,0,0,8.5,1,14480,11851
78000,49,4,2.5,5,40,1,0,0,0,5,0,17592,12366
56000,29.1,1,2.6,9,15,1,0,0,0,6.6,0,28153,12021
74400,34,1,2.6,9,18,2,0,0,0,7,1,19180,12874
360000,98.4,3,3,5,62.6,3,0,0,0,9.6,0,33157,4551
179600,84.7,3,2.6,14,52.4,8,0,0,0,13.1,2,15117,13913
743997.76,186.7,5,3.2,10,121,4,0,0,0,18,0,31706,4166
96000,43,1,2.5,13,19,3,0,0,0,7.5,0,47754,15735
90000,46.1,2,2.55,9,30.2,4,0,0,0,7,0,28660,11004
98000,58,3,2.5,9,39,5,0,0,0,7,0,33306,11616
114000,44,2,2.5,5,28,2,0,0,0,5,0,11053,11382
120000,47,2,3,5,27,4,0,0,0,9,1,36474,9167
128000,64.4,2,2.65,21,33,16,0,0,0,13,1,43607,12365
198000,97,2,3.44,5,64,3,0,0,0,15,0,21801,3066
86000,46.5,2,3,5,28.3,5,0,0,0,8,0,16009,6553
140000,67.6,3,3,5,47,4,0,0,0,8,0,21412,7252
89000,36,1,4.19,5,18,1,0,0,0,8,0,24689,4256
299400,100.1,3,2.8,22,57.1,21,0,0,0,13.3,0,44382,16921
189800,83,2,3.7,5,55.1,2,0,0,0,10,0,23949,4517
71000,30.9,1,2.5,9,15.6,2,0,0,0,8,0,48941,16779
208000,77.1,3,2.95,8,48.6,2,0,0,0,8.8,0,31429,5284
57000,32,1,2.6,5,17.3,5,0,0,0,7,0,41099,11282
246000,115,3,2.7,20,45,16,0,0,0,60,1,33386,14234
114000,62.3,2,2.65,16,36.3,1,0,0,0,10.6,0,32775,13874
104000,60,3,2.67,9,37.8,2,0,0,0,6.8,0,17987,11785
255000,61,2,2.7,16,33,4,0,0,0,12,2,9908,11132
100000,51,2,2.56,9,30.2,7,0,0,0,7.9,0,12317,14908
133200,78,3,2.65,16,46,6,0,0,0,15,0,19502,21214
106000,51.8,2,2.5,10,28.9,8,0,0,0,9.9,2,31572,13232
80000,46.5,2,2.5,5,30.7,2,0,0,0,6.4,1,42478,10078
112000,66,3,2.5,9,43,1,0,0,0,9.7,0,36070,9815
100000,75,3,3,5,47.9,1,0,0,0,10.6,0,18492,15646
177000,66.4,3,4,4,49,4,0,0,0,9,0,24326,4589
90000,48.6,2,2.65,16,25.2,15,0,0,0,7.8,1,44762,14989
196000,85,3,2.77,25,48,9,0,0,0,14,2,32837,13936
111908,88.8,3,2.7,23,47.1,12,0,0,0,16.8,0,21793,17121
159800,80.5,3,2.7,12,47,6,0,0,0,15,0,35879,11910
310000,80,2,2.5,12,44,6,0,0,0,12.7,0,27179,5881
75800,38,1,2.55,9,17.5,8,0,0,0,8.3,2,27556,13649
146000,75.4,3,2.6,10,43,10,0,0,0,9,0,34218,11687
174000,62.3,2,3.2,5,34.3,5,0,0,0,9.6,0,31898,5222
188400,96.5,3,3.45,6,48.4,2,0,0,0,13.5,0,20418,6515
115000,41.6,1,2.75,16,15.6,5,0,0,0,11.7,0,12199,12111
90000,34.8,1,2.5,9,18.6,6,0,0,0,7.6,0,44490,16728
105000,44,1,2.7,18,16,13,0,0,0,12,1,43269,13145
103800,44.7,1,2.75,25,16.5,7,0,0,0,11,0,13292,14847
270000,125,4,3.3,7,80.2,3,0,0,0,11,0,14509,8288
73400,39,1,2.6,9,22,2,0,0,0,8,1,14212,13009
83000,36,1,2.5,10,20,7,0,0,0,7,1,22603,26027
72000,42,3,2.6,5,29.599998,2,0,0,0,5.2,0,12612,13852
79500,40.3,1,2.65,10,18.6,9,0,0,0,10.7,0,33911,15010
138000,56.5,2,2.5,14,35.7,9,0,0,0,7.6,0,7683,12925
82000,60,3,2.6,5,44,5,0,0,0,6,0,14110,17302
111000,43,1,2.65,10,21,4,0,0,0,9,0,33853,12307
111000,57,3,2.5,9,38.8,5,0,0,0,6.1,0,32642,10882
174433.6,58.3,1,2.7,9,21.2,7,0,0,0,11.2,0,23752,5552
111940,55.1,3,2.6,5,37.5,5,0,0,0,5.3,1,35783,9988
106000,62,3,3,5,36.1,5,0,0,0,7.6,0,21202,1963
112000,54.1,2,2.67,12,33.1,3,0,0,0,7,4,16540,14877
260000,132,4,3.2,4,88,3,0,0,0,13,3,38287,11850
176000,90.5,3,2.75,20,48.41,9,0,0,0,14.2,0,34506,14375
82000,30.9,1,2.65,5,17,4,0,0,0,6,1,10452,9802
150000,91.5,3,3,5,63.8,1,0,0,0,11.3,0,19046,3538
230000,70,3,3,4,44,4,0,0,0,11,0,23639,3766
59000,30.4,1,2.5,9,17.7,7,0,0,0,6.2,0,48125,16105
146000,52.7,2,3.15,5,32.9,4,0,0,0,8,0,27300,6921
130000,72,3,3,5,50.4,5,0,0,0,9.1,0,15518,6978
279980,125,3,2.75,25,73.1,20,0,0,0,12,1,36533,9289
89000,43.9,2,2.55,9,25.2,6,0,0,0,6.8,0,28410,12932
780000,293.6,6,3,4,139.4,4,0,0,0,21,1,30427,7799
112000,64.7,2,3.12,4,31,2,0,0,0,12.8,0,19563,3454
100000,52.5,2,2.56,14,29.5,12,0,0,0,7.4,1,21036,22748
374000,170,4,3.3,6,110,3,0,0,0,15,2,23022,2564
138000,77.2,4,2.6,9,61,1,0,0,0,6,0,12403,10787
83200,40.6,1,2.65,17,20,16,0,0,0,11,1,32223,11298
66000,42,1,2.8,25,19.4,10,0,0,0,11.5,2,15613,13210
135000,80.3,3,2.65,9,48.8,7,0,0,0,11,0,32864,13963
396000,114,3,2.8,16,56,11,0,0,0,25,2,29860,7232
346000,152,5,3.63,4,98,3,0,0,0,27,1,24897,5185
300000,89.7,3,2.8,20,55,4,0,0,0,14.2,0,17950,16952
79000,60,3,2.55,9,43,3,0,0,0,6,0,13952,15031
1676400,153,3,3.2,9,82,8,0,0,0,11,0,21946,2242
66000,32,1,2.5,5,18,3,0,0,0,6,1,42149,10972
67000,30.2,1,2.5,9,16.5,5,0,0,0,8,1,44474,11110
142000,74.3,4,2.5,9,49.3,1,0,0,0,6.2,0,50620,15033
705800,116,3,3,20,49,14,0,0,0,32.7,5,13341,8871
650480,129.1,3,2.8,8,64.2,3,0,0,0,24.5,0,27262,5964
102000,46,2,2.65,5,21,3,0,0,0,8,0,23524,4092
92000,45.3,2,2.65,9,27,3,0,0,0,6.2,0,22568,17135
114000,47.6,2,3,5,28.1,2,0,0,0,8,0,36716,9004
95000,53.3,2,2.5,9,29.9,1,0,0,0,7.5,2,50837,14554
294000,120,3,2.75,20,63,18,0,0,0,16,5,39204,10430
173200,76.34,3,2.75,13,46.05,5,0,0,0,13.32,0,40126,8291
250000,76.5,2,3,8,36.3,8,0,0,0,13.8,0,39393,11096
83000,42,1,2.6,25,15.1,8,0,0,0,8.7,1,15114,12702
77000,40,1,2.6,9,18,4,0,0,0,12,0,32752,13851
144000,72.5,4,2.85,6,49.7,6,0,0,0,9,0,19417,3826
186000,91,4,3.46,6,58,2,0,0,0,10.1,0,20209,3505
78100,33.9,1,2.7,9,17,7,0,0,0,9,0,18881,17734
136000,54.3,2,3.2,3,33.06,1,0,0,0,8,0,24616,4183
72000,46.6,2,2.5,5,31.2,4,0,0,0,6.5,1,35363,10486
91000,42,1,2.75,25,19,15,0,0,0,10,0,37091,11184
119980,47.8,1,2.5,11,18.8,4,0,0,0,11.4,0,17837,16840
70000,32,1,2.5,5,18.4,2,0,0,0,6.3,0,42618,11440
110000,53.4,2,2.75,17,30.04,1,0,0,0,10.03,0,17837,16840
180000,95,4,3,4,62,4,0,0,0,15.5,0,24372,3939
104000,34,1,2.7,24,14.7,17,0,0,0,8.4,0,43157,15661
1000000,131.1,4,3,12,80.8,6,0,0,0,19,0,33052,6555
164000,80,3,2.9,3,45,3,0,0,0,10,0,21116,1733
100000,37.6,1,2.5,19,17.6,3,0,0,0,10.8,0,33386,14234
128000,55.8,3,2.5,9,38,2,0,0,0,7.7,2,19386,16606
115000,50.5,2,2.65,10,30,2,0,0,0,8.5,0,29229,11120
63600,35.2,1,2.5,12,21.3,12,0,0,0,6.8,0,37153,11468
96000,38.5,1,2.6,17,20,2,0,0,0,10.2,0,32127,12719
124000,57.5,3,2.6,5,42.2,3,0,0,0,5.3,0,40319,12022
303810,159.9,5,3,6,122.1,4,0,0,0,10.2,0,23252,2793
86000,44,2,2.5,9,27,2,0,0,0,7,0,26662,12711
97000,57.5,3,2.5,9,39,8,0,0,0,6.2,0,33623,12267
168000,91.7,4,3.57,5,69.6,3,0,0,0,5.6,0,24294,2877
147000,70,2,3,9,38,7,0,0,0,12,0,13869,14947
140000,61.3,2,2.75,26,36,6,0,0,0,11.8,1,20028,21740
124000,67,3,2.55,9,44,3,0,0,0,9,2,25221,14442
256000,102,2,3,6,48.4,2,0,0,0,18.8,0,20123,1852
109800,57,2,2.7,9,32,4,0,0,0,8,2,12881,15473
247800,100,3,2.8,16,57,13,0,0,0,14,0,45594,19165
145000,68,2,2.51,14,36,3,0,0,0,15.5,2,35396,11525
298000,120,3,2.8,24,66,12,0,0,0,15,1,52212,16802
119260,93.81,3,2.8,23,47.43,22,0,0,0,16.47,3,21928,17256
174000,65,2,2.8,24,38,8,0,0,0,12,2,42813,12689
800000,65.3,2,4.1,5,45,2,0,0,0,12,2,23308,2380
106000,38.9,1,2.9,4,19.6,1,0,0,0,7.3,0,27011,5713
145940,50,2,3.1,4,24,2,0,0,0,23,0,22684,2226
95000,48.2,2,2.5,9,29.5,6,0,0,0,6.2,0,36888,10782
119800,52.2,2,2.6,9,30.6,1,0,0,0,7,2,24162,11732
98000,57.3,3,2.6,9,39.2,6,0,0,0,6.1,5,48203,16638
333960,110,3,3,4,52,4,0,0,0,16,0,23063,2120
59000,32,1,2.55,12,17.7,2,0,0,0,6.1,0,15390,14186
70000,33.1,1,2.6,14,17.5,13,0,0,0,7.5,0,32457,12966
330000,156,6,3.47,4,115,3,0,0,0,14,0,26109,4811
76000,46.1,2,2.5,9,26.7,2,0,0,0,7,0,20129,19131
253800,107,4,3.38,5,76.1,4,0,0,0,6.9,0,22503,3768
105000,45.9,1,2.75,16,18.8,11,0,0,0,14.5,1,14069,12621
90000,39.6,1,2.8,25,19.2,8,0,0,0,9,2,44382,16921
84000,61,3,2.5,5,46,2,0,0,0,6,0,21604,14334
74000,42.1,2,2.77,9,28,4,0,0,0,8.5,0,12596,13923
99200,59.7,3,2.55,9,43.1,7,0,0,0,6.3,2,20011,19014
84000,48,2,2.5,9,28,6,0,0,0,9,2,41422,15531
120000,54,2,2.55,17,33,13,0,0,0,9,0,30010,14206
194000,130,4,3.26,7,75,4,0,0,0,18,0,24406,4974
89800,48.2,2,2.5,5,30.4,1,0,0,0,5.6,2,16972,15975
310000,106.2,3,2.75,25,59.7,2,0,0,0,12.5,0,36598,12120
80000,35,1,2.7,24,15,21,0,0,0,9,1,33331,14495
279800,112.4,3,2.75,25,52,14,0,0,0,31,2,32746,13845
153000,83.1,3,2.64,17,52,8,0,0,0,13.4,0,16087,14883
178000,126,5,2.96,5,91,4,0,0,0,10.3,0,20394,1223
254000,106.4,3,2.75,23,66,16,0,0,0,12.2,0,36724,9781
101000,62,3,2.5,9,42,1,0,0,0,6.3,0,49634,16763
163000,64.5,2,2.75,19,32.4,18,0,0,0,12.5,1,14472,13268
79000,36.8,1,2.75,25,15.7,24,0,0,0,10,2,35129,16293
125000,67.3,3,2.55,9,43.7,6,0,0,0,8.8,0,25221,14442
110000,50,2,3,25,25,4,0,0,0,9,0,22077,17405
80000,45.4,2,2.5,9,28.4,8,0,0,0,7,0,51662,15067
166000,74,2,3.2,6,30,2,0,0,0,30,0,31471,3639
106000,59.5,2,3,7,37.2,7,0,0,0,8.8,0,18672,14985
88000,67.4,3,2.6,9,43.2,1,0,0,0,8.3,0,21003,15446
442000,256,6,3.25,6,137.7,5,0,0,0,26.7,0,20347,2929
101000,60.7,3,3.07,3,39.1,1,0,0,0,8.3,0,7493,17669
160000,88,3,3.5,6,61,4,0,0,0,10,0,21875,6266
364000,152,5,3.7,5,112,4,0,0,0,15,0,21173,1179
72000,39.6,1,2.7,24,15.6,23,0,0,0,10.2,0,22314,17642
338000,142.1,3,3.05,6,50.2,4,0,0,0,39,0,23559,3101
119800,78,3,3.2,5,48,2,0,0,0,10,0,26925,5041
190000,70,3,3.2,6,50,2,0,0,0,10,0,19729,2803
150000,81.4,4,2.5,9,62.8,1,0,0,0,6.1,0,49687,15393
112000,51,1,2.8,25,18,24,0,0,0,14,2,48012,15501
62000,24,2,3,5,16,5,0,0,0,2,0,31960,4914
68000,31,1,2.55,9,15,3,0,0,0,5.5,0,32106,9184
152000,65.9,3,2.5,10,39.4,9,0,0,0,6.9,1,19794,11325
271900,90.1,3,2.72,10,42.17,1,0,0,0,23.53,0,27986,6924
95500,46,2,2.6,9,27.4,3,0,0,0,9.1,0,14234,14107
220000,66.4,2,2.75,23,28,15,0,0,0,14,0,38850,12548
74000,34,1,2.6,5,17.7,5,0,0,0,7.8,1,27725,11702
114000,81.1,4,2.65,9,57.3,1,0,0,0,8.9,5,13289,12086
150000,86,4,2.6,9,59.5,1,0,0,0,7.6,0,52501,16727
93600,41.7,1,2.8,16,21.6,8,0,0,0,10.5,0,30394,11526
185000,76.6,3,2.6,25,46.8,10,0,0,0,10,5,30073,10337
366674.64,140.8,4,3.3,16,82.55,11,0,0,0,13.84,0,37434,8460
209980,67,2,2.79,12,41.5,4,0,0,0,14,0,30706,7877
74000,38.4,1,2.55,16,18,11,0,0,0,9,2,51423,14837
500000,75,3,3.15,11,40.3,11,0,0,0,14.7,1,32106,5065
232698.38,99.7,3,2.72,18,54.7,11,0,0,0,17.1,0,17763,7348
700000,155,4,2.5,5,80,3,0,0,0,30,0,21887,573
230000,142,3,3.2,5,80,4,0,0,0,25,1,37826,11398
178000,105,2,3.6,6,30,6,0,0,0,36,2,24278,2869
180000,68.8,2,2.68,25,37.300003,16,0,0,0,15.4,2,42341,10087
346000,89.3,3,2.72,9,44.4,4,0,0,0,19.6,1,23756,5384
112000,54,2,3,5,33,1,0,0,0,8.3,0,15757,6678
116000,60,2,2.5,10,33.5,5,0,0,0,11,2,21578,14308
82000,36,1,2.5,5,18,2,0,0,0,15,0,15109,7990
164000,103.5,5,3.3,5,64.8,4,0,0,0,12,0,31354,3621
134000,92.9,3,20,17,53.2,14,0,0,0,12,5,16295,15092
227000,127.7,3,2.75,16,83.6,14,0,0,0,11.4,2,10934,12551
92000,39.4,1,2.6,16,18.8,13,0,0,0,8.9,0,48539,15718
287000,204,4,3.13,4,110.4,2,0,0,0,23.9,0,53674,18168
210000,90,2,2.9,7,60.9,1,0,0,0,9.3,0,10360,10297
76000,46,2,2.6,9,27,2,0,0,0,6.2,0,15668,10912
179500,74.8,4,2.65,9,50.9,6,0,0,0,10.8,2,29135,11562
105000,44.7,1,2.64,18,15,8,0,0,0,22,0,15834,15443
97800,38,1,2.75,21,17,8,0,0,0,10.1,0,35935,9508
94000,46.5,2,2.6,9,29,2,0,0,0,7.1,2,15301,13842
95600,39.8,1,2.65,25,20,23,0,0,0,10.6,1,10700,14612
96000,40,1,2.5,16,20,15,0,0,0,9,0,30593,11990
84000,44,1,2.7,20,15.5,20,0,0,0,11.5,0,39141,15985
135000,67.2,3,2.55,10,43.2,8,0,0,0,7.8,1,38510,9718
80000,38,1,2.5,14,22,10,0,0,0,7.5,2,45684,19255
178000,70,2,2.8,16,34,13,0,0,0,14,2,46411,15247
93800,58.3,2,2.7,24,28.6,6,0,0,0,14.5,0,22089,17417
144000,41.8,1,3,24,17.3,12,0,0,0,12.6,2,10663,12738
102000,62,3,2.6,9,42.9,8,0,0,0,7.2,0,14263,12804
62000,31.1,1,2.5,5,17,3,0,0,0,6.4,1,32324,9402
58000,30.9,1,2.65,9,16,1,0,0,0,6.9,0,15301,13842
144000,64.4,2,2.75,23,33.8,3,0,0,0,11.7,1,28688,10731
92000,56,2,2.55,16,31,7,0,0,0,8,0,14066,12863
110000,52,2,2.7,16,30,6,0,0,0,10.3,0,14339,11901
89000,45,2,2.5,9,27,6,0,0,0,7,2,51038,15148
118000,62.2,3,2.6,9,39.3,2,0,0,0,9.6,0,27869,11677
38000,17,1,2.75,4,13,2,0,0,0,3,0,25072,5639
252900,85.4,2,3.1,9,43.9,7,0,0,0,15.3,0,27567,6269
74000,46.1,2,2.6,9,30.3,1,0,0,0,7.1,0,29555,13297
306000,113.1,2,3,6,48.2,2,0,0,0,23.1,0,24884,3432
77600,60,3,2.5,9,43.3,4,0,0,0,6.3,2,18932,17934
240000,60.7,2,3.55,7,29.1,4,0,0,0,16.7,0,22526,3175
80000,51.4,2,2.5,9,32.73,5,0,0,0,6.72,0,19456,16257
102000,60,3,2.7,5,40,4,0,0,0,7,1,40949,11922
90000,44,2,2.6,9,30,7,0,0,0,7,0,11806,12292
111980,76,3,2.95,4,53,2,0,0,0,6.1,0,20474,12929
144000,58,2,2.6,10,42,5,0,0,0,11,1,34975,11904
176000,78.1,3,3,17,47.8,2,0,0,0,12.4,1,41236,11369
81000,34,1,2.7,10,16,4,0,0,0,9,0,50355,15683
69000,39,1,2.65,12,20,12,0,0,0,10.2,1,15617,14413
70000,48.7,2,2.53,5,34.4,1,0,0,0,5.5,0,21059,16495
87000,60,3,2.55,9,39,7,0,0,0,6.3,5,33461,12516
85600,40,1,2.7,25,17,14,0,0,0,10,0,7711,13845
138000,71.6,3,2.52,9,47,1,0,0,0,7.3,0,33183,12258
96000,41.88,1,2.8,19,18.84,5,0,0,0,10.44,2,37717,14561
500000,180,4,2.73,10,90,5,0,0,0,17.3,0,52036,14479
174000,93.1,3,3,5,69,3,0,0,0,6,0,24975,3865
290000,90.1,2,2.7,16,31,8,0,0,0,35,0,51140,15250
102000,43.6,1,2.75,20,16.6,18,0,0,0,13.2,5,41466,11538
69000,34.4,1,2.65,16,15.6,8,0,0,0,9,2,32969,14133
68000,29,1,2.5,9,14.4,2,0,0,0,7.8,2,43603,9722
142000,75,3,2.65,12,45.2,6,0,0,0,8,3,13991,12787
134000,65.4,2,2.6,16,36,9,0,0,0,15,1,35396,11525
85000,42,2,2.75,5,22,3,0,0,0,9,0,21959,6233
73000,47,2,2.6,9,27,6,0,0,0,6.2,2,51836,17213
90000,46.4,2,2.5,9,27,4,0,0,0,6,0,51425,14437
159000,50.4,2,2.8,10,28.9,9,0,0,0,8.2,2,19092,4441
230000,93.1,2,3.14,9,67,6,0,0,0,20,0,10726,12169
139800,66,2,2.7,12,36,6,0,0,0,10,0,13839,15091
122000,54.3,2,2.55,17,29,11,0,0,0,8.5,2,29871,10735
338000,170,6,4.5,4,115.5,4,0,0,0,16,0,26619,5579
139800,45.75,1,2.85,8,16.4,6,0,0,0,11.8,5,23639,5164
650000,127.1,3,3.4,6,56.2,2,0,0,0,51.8,0,21860,318
78000,32.3,1,2.55,12,17,6,0,0,0,6,0,46960,15105
199800,67,1,2.84,9,37,7,0,0,0,17,1,23988,5129
102000,62.6,3,2.6,9,39.7,1,0,0,0,9.9,1,14305,13101
59000,32,1,2.5,12,17.5,6,0,0,0,6.5,1,50057,15419
164900,90,3,2.65,16,53,16,0,0,0,11.5,0,33109,14208
84340,35.41,1,2.6,25,15.8,1,0,0,0,8.7,0,43074,11831
112000,61,3,2.7,9,39.5,3,0,0,0,7,2,50136,15502
98000,40.5,1,2.7,22,18.5,4,0,0,0,10.8,2,12924,12307
65000,32.7,1,2.5,15,18,4,0,0,0,6,0,51676,17053
62000,32,1,2.54,9,18,8,0,0,0,6,0,15657,14453
290000,146,3,3,4,100,3,0,0,0,28,0,24687,3608
104000,57.1,3,2.5,9,49.1,3,0,0,0,6.4,1,49686,15391
197000,93,4,3.1,7,58,6,0,0,0,10,0,21102,1589
212000,62.6,1,2.8,16,21.7,11,0,0,0,14.2,0,30712,8005
79800,38,1,2.6,9,19,5,0,0,0,9,0,19180,12874
142000,68,3,2.5,10,43.1,7,0,0,0,8.2,0,38128,13650
158000,62.8,2,3.25,5,45.2,3,0,0,0,6.7,1,22340,5127
71400,37,1,2.6,6,16,6,0,0,0,8.5,2,35422,11551
199980,82.3,3,2.75,14,52.4,12,0,0,0,25.3,2,32111,12005
119800,34.8,1,2.75,9,17.4,9,0,0,0,8.4,2,36276,10591
96000,33.7,1,2.75,18,16.9,4,0,0,0,8.7,2,9731,11849
878000,142.4,3,3.1,8,80.1,3,0,0,0,19.7,1,32873,5965
97960,39.2,1,2.6,10,17.6,10,0,0,0,9.6,2,48727,16655
67800,35.4,1,2.74,23,17,2,0,0,0,10.7,1,21928,17501
81000,46.8,2,2.5,9,26.8,4,0,0,0,6.2,2,15657,14453
2480000,124.5,4,3,4,67.2,2,0,0,0,20,0,20399,1722
73000,48,2,2.5,9,30,6,0,0,0,6.5,0,47004,15150
104000,55,2,2.67,16,33,6,0,0,0,10,2,35559,12473
119000,55.56,2,2.75,20,30.04,5,0,0,0,10.08,0,18490,17492
156000,95,4,2.7,12,62,2,0,0,0,15,0,35242,12156
159800,69.3,2,2.75,16,29.6,7,0,0,0,19.4,1,34676,14978
127300,61.45,2,2.7,13,35.91,7,0,0,0,9.73,2,17755,16576
200000,100,2,3.03,14,32,13,0,0,0,41,0,31856,8098
560000,107.9,2,3,7,39.5,6,0,0,0,31.4,0,25414,6217
208000,45.7,2,3.35,5,23.7,3,0,0,0,7.5,0,23099,2144
141000,64.6,2,2.75,25,33.3,7,0,0,0,12.24,0,7651,14065
320000,110,4,3.35,5,76.2,3,0,0,0,12.4,0,24085,4653
170000,65.2,3,3.05,6,38.6,2,0,0,0,12.3,0,19588,3886
76000,54,2,3,4,34,4,0,0,0,9.4,0,21724,15675
84000,45.1,2,2.5,5,30.5,2,0,0,0,7.2,1,40956,13459
87000,51,2,2.5,9,31.5,7,0,0,0,8,0,49948,14779
260000,98.4,3,2.7,10,47.4,10,0,0,0,17,0,39220,8479
52000,30.2,1,2.65,9,26.1,5,0,0,0,6.2,0,13952,15031
172000,101.4,3,2.75,5,65,3,0,0,0,10.6,0,19350,4176
134000,43,1,3,5,22,4,0,0,0,15,0,25567,6370
114000,62,2,2.6,10,36,1,0,0,0,11,2,41214,13718
104000,80,4,2.5,5,52,2,0,0,0,7,0,42337,9359
91600,47,2,2.55,9,30,8,0,0,0,6.3,0,44855,17093
66000,31.2,1,2.5,12,17,8,0,0,0,6,1,13378,13970
119000,70,3,3,6,50,2,0,0,0,10,0,19807,5016
85000,51,2,2.5,5,30.5,4,0,0,0,6.72,1,15164,10970
92000,43.7,2,2.5,12,28.8,4,0,0,0,6.4,0,32546,9625
152800,115,4,2.78,18,65,10,0,0,0,15,0,15957,14753
90000,53,3,2.5,5,37,2,0,0,0,5.5,0,13206,7588
134000,52,2,2.65,12,28,5,0,0,0,11,0,36625,12180
216000,62,2,3,7,39.7,1,0,0,0,8.5,0,10112,9771
93000,41.9,1,2.6,10,18.6,5,0,0,0,10.8,0,13629,14708
192000,55.5,2,3.1,6,34,3,0,0,0,9,1,13095,8625
96000,57.2,3,2.5,9,38.7,3,0,0,0,6.1,5,17845,11171
194000,97.7,3,3.1,10,60.5,1,0,0,0,15.3,2,19671,5334
80000,56,2,2.8,24,26,6,0,0,0,15,2,43161,11919
95000,49,2,2.5,9,30,7,0,0,0,8,0,50697,15303
133000,53.2,2,2.65,9,29.13,9,0,0,0,10.6,1,29288,6660
91000,39.8,1,2.75,14,19.2,3,0,0,0,9,1,33726,12407
62000,30,1,2.5,9,15.2,1,0,0,0,7,0,14854,13395
